R.NADAL,458.0
N.DJOKOVIC,371.0
S.TSITSIPAS,365.0
D.SCHWARTZMAN,303.0
D.THIEM,293.0
A.RUBLEV,273.0
P.CARRENO BUSTA,261.0
J.SINNER,257.0
G.DIMITROV,238.0
H.GASTON,229.0
D.ALTMAIER,216.0
S.KORDA,212.0
M.FUCSOVICS,202.0
C.RUUD,200.0
R.BAUTISTA AGUT,197.0
A.ZVEREV,192.0
K.KHACHANOV,191.0
M.BERRETTINI,186.0
R.CARBALLES BAENA,176.0
L.SONEGO,175.0
S.WAWRINKA,174.0
T.MONTEIRO,170.0
DE.GALAN,159.0
K.ANDERSON,159.0
N.GOMBOS,159.0
C.GARIN,149.0
M.CECCHINATO,147.0
P.MARTINEZ,145.0
T.FRITZ,142.0
A.BEDENE,141.0
F.CORIA,137.0
A.MARTIN,127.0
D.LAJOVIC,118.0
J.ISNER,117.0
A.RAMOS-VINOLAS,115.0
Y.NISHIOKA,115.0
S.TRAVAGLIA,115.0
T.PAUL,114.0
PH.HERBERT,111.0
K.NISHIKORI,111.0
J.SOCK,109.0
L.HARRIS,108.0
M.POLMANS,104.0
A.DAVIDOVICH FOKINA,103.0
D.KOEPFER,102.0
JI.LONDERO,102.0
JL.STRUFF,101.0
N.MILOJEVIC,101.0
D.SHAPOVALOV,100.0
R.ALBOT,99.0
J.VESELY,98.0
M.GIRON,98.0
M.MCDONALD,98.0
R.BERANKIS,94.0
M.KUKUSHKIN,94.0
P.CUEVAS,91.0
A.BALAZS,90.0
A.BUBLIK,90.0
B.BONZI,88.0
G.PELLA,87.0
J.RODIONOV,87.0
T.SANDGREN,85.0
L.GIUSTINO,79.0
B.PAIRE,72.0
N.BASILASHVILI,65.0
P.KOHLSCHREIBER,60.0
H.MAYOT,56.0
E.BENCHETRIT,56.0
M.JANVIER,55.0
S.CARUSO,54.0
D.NOVAK,53.0
F.LOPEZ,52.0
T.MACHAC,52.0
C.MOUTET,52.0
M.MMOH,52.0
A.SEPPI,52.0
H.HURKACZ,51.0
F.DELBONIS,51.0
F.TIAFOE,50.0
A.POPYRIN,50.0
K.MAJCHRZAK,49.0
F.AUGER-ALIASSIME,49.0
F.FOGNINI,49.0
D.MEDVEDEV,48.0
Q.HALYS,47.0
G.MAGER,47.0
S.QUERREY,46.0
A.RINDERKNECH,46.0
E.GOMEZ,44.0
M.CILIC,44.0
S.KWON,44.0
C.NORRIE,43.0
V.POSPISIL,43.0
J.MUNAR,43.0
J.CHARDY,43.0
A.MURRAY,43.0
H.LAAKSONEN,42.0
J.DUCKWORTH,42.0
A.DE MINAUR,42.0
G.SIMON,41.0
F.KRAJINOVIC,41.0
B.CORIC,41.0
D.EVANS,41.0
H.DELLIEN,40.0
R.OPELKA,39.0
L.BROADY,38.0
J.THOMPSON,38.0
E.RUUSUVUORI,38.0
J.JUNG,37.0
A.VUKIC,37.0
R.GASQUET,36.0
Y.UCHIYAMA,36.0
A.MANNARINO,36.0
D.GOFFIN,36.0
G.BARRERE,34.0
M.YMER,33.0
U.HUMBERT,33.0
J.SOUSA,33.0
G.MONFILS,33.0
A.HOANG,33.0
J.MILLMAN,32.0
E.GERASIMOV,32.0
L.DJERE,30.0
M.KECMANOVIC,30.0
P.ANDUJAR,28.0
S.DIEZ,28.0
S.JOHNSON,27.0
Y.SUGITA,23.0
